time,direction,speed,ti,veer,shear
2017-08-06 04:10:00,293.20313,8.02734,0.12573,-0.22852,-0.01172
2017-08-06 04:20:00,294.25781,7.5,0.15625,0.05273,-0.01758
2017-08-06 04:30:00,295.3125,7.08984,0.13916,-0.08789,0.00879
2017-08-06 04:40:00,290.39063,7.5,0.1416,-0.07031,-0.00293
2017-08-06 04:50:00,290.39063,7.08984,0.1294,0,-0.00586
2017-08-06 05:00:00,283.35938,6.79688,0.11108,0.07031,0.00586
2017-08-06 05:10:00,284.41406,6.97266,0.13428,0,0.01465
2017-08-06 05:20:00,286.17188,7.55859,0.17334,-0.10547,0.01758
2017-08-06 05:30:00,283.71094,6.85547,0.1709,-0.01758,0.02051
2017-08-06 05:40:00,273.51563,6.97266,0.16602,0.19336,0.01758
2017-08-06 05:50:00,280.19531,6.91406,0.11475,0.03516,0.00879
2017-08-06 06:00:00,267.53906,7.5,0.1709,0.29883,0.01172
2017-08-06 06:10:00,266.48438,7.85156,0.13916,0.01758,0.00879
2017-08-06 06:20:00,274.21875,7.67578,0.12207,-0.05273,0.01465
2017-08-06 06:30:00,272.10938,7.5,0.1355,0.08789,-0.00586
2017-08-06 06:40:00,273.16406,7.67578,0.11841,-0.08789,0.01465
2017-08-06 06:50:00,261.91406,7.61719,0.1294,0.26367,0.0293
2017-08-06 07:00:00,271.75781,7.61719,0.10742,-0.1582,0.00879
2017-08-06 07:10:00,269.64844,7.44141,0.14648,0.07031,-0.01758
2017-08-06 07:20:00,273.51563,7.03125,0.18066,0.17578,0
2017-08-06 07:30:00,275.97656,7.03125,0.11597,-0.29883,-0.00879
2017-08-06 07:40:00,270,6.5625,0.1709,-0.31641,-0.00293
2017-08-06 07:50:00,270,7.08984,0.14648,-0.17578,-0.00586
2017-08-06 08:00:00,268.24219,6.67969,0.11231,0.07031,0.00879
2017-08-06 08:10:00,268.24219,6.21094,0.11719,-0.26367,0
2017-08-06 08:20:00,254.53125,6.5625,0.16113,0.08789,0.01465
2017-08-06 08:30:00,261.21094,6.09375,0.12451,-0.12305,-0.00293
2017-08-06 08:40:00,258.04688,6.38672,0.13062,-0.24609,0
2017-08-06 08:50:00,258.75,6.50391,0.13306,-0.01758,-0.00293
2017-08-06 09:00:00,264.02344,6.21094,0.177,0,-0.01172
2017-08-06 09:10:00,259.10156,6.91406,0.1416,-0.10547,-0.01172
2017-08-06 09:20:00,258.04688,6.79688,0.12573,0.10547,0.01172
2017-08-06 09:30:00,259.45313,6.79688,0.13428,0.10547,0.00586
2017-08-06 09:40:00,259.10156,6.73828,0.15381,-0.01758,-0.00293
2017-08-06 09:50:00,256.99219,6.97266,0.13794,0.29883,0.00586
2017-08-06 10:00:00,260.15625,6.5625,0.11719,0.08789,-0.01172
2017-08-06 10:10:00,259.10156,6.85547,0.11719,0.19336,0.01465
2017-08-06 10:20:00,258.75,6.91406,0.13184,-0.01758,0.01758
2017-08-06 10:30:00,260.15625,6.09375,0.16113,0.05273,0
2017-08-06 10:40:00,257.34375,5.80078,0.18677,0.10547,-0.00879
2017-08-06 10:50:00,252.07031,6.03516,0.13062,0.07031,0.00293
2017-08-06 11:00:00,253.47656,5.97656,0.11597,-0.14062,0.00293
2017-08-06 11:10:00,257.34375,6.44531,0.16846,0.05273,-0.00879
2017-08-06 11:20:00,257.34375,5.97656,0.1294,0.08789,-0.00293
2017-08-06 11:30:00,252.07031,6.62109,0.09399,-0.03516,0.00879
2017-08-06 11:40:00,254.17969,5.97656,0.12085,0.01758,0.00879
2017-08-06 11:50:00,248.90625,5.80078,0.16602,-0.17578,0
2017-08-06 12:00:00,246.79688,5.39063,0.20996,0.07031,0.00879
2017-08-06 12:10:00,251.01563,5.50781,0.18677,-0.01758,0
2017-08-06 12:20:00,250.66406,5.68359,0.12695,-0.03516,0.00293
2017-08-06 12:30:00,255.58594,5.80078,0.20386,0.03516,0
2017-08-06 12:40:00,251.01563,5.85938,0.16479,-0.01758,0.01758
2017-08-06 12:50:00,256.28906,5.74219,0.16357,-0.24609,-0.00586
2017-08-06 13:00:00,250.3125,6.73828,0.13794,0.07031,0.00586
2017-08-06 13:10:00,253.125,6.50391,0.14648,-0.03516,0.00879
2017-08-06 13:20:00,255.58594,6.38672,0.12695,-0.22852,-0.00586
2017-08-06 13:30:00,251.71875,6.21094,0.09888,-0.21094,-0.00586
2017-08-06 13:40:00,249.60938,6.73828,0.11231,-0.19336,0.00586
2017-08-06 13:50:00,246.44531,6.85547,0.11353,-0.1582,0.00879
2017-08-06 14:00:00,248.55469,6.44531,0.11231,-0.1582,0.01172
2017-08-06 14:10:00,251.01563,5.97656,0.16846,0.05273,0
2017-08-06 14:20:00,239.41406,6.26953,0.10742,0.21094,0.00879
2017-08-06 14:30:00,245.74219,6.79688,0.11963,-0.24609,0.00879
2017-08-06 14:40:00,241.52344,6.15234,0.1062,0.03516,-0.00586
2017-08-06 14:50:00,239.0625,6.32813,0.11841,0.10547,0
2017-08-06 15:00:00,244.6875,6.15234,0.12573,-0.21094,-0.00586
2017-08-06 15:10:00,239.41406,5.97656,0.1416,0.01758,0.00586
2017-08-06 15:20:00,232.38281,6.09375,0.11353,0.08789,0.00879
2017-08-06 15:30:00,238.71094,5.85938,0.13184,0,-0.01465
2017-08-06 15:40:00,235.89844,5.80078,0.11475,0,-0.01172
2017-08-06 15:50:00,238.35938,5.80078,0.12573,-0.07031,-0.00879
2017-08-06 16:00:00,236.25,5.91797,0.13306,0.19336,0
2017-08-06 16:10:00,235.89844,5.97656,0.12573,-0.14062,0
2017-08-06 16:20:00,235.19531,5.68359,0.11108,0.1582,-0.00586
2017-08-06 16:30:00,235.19531,5.50781,0.12085,0.08789,0.00879
2017-08-06 16:40:00,235.19531,5.21484,0.12329,-0.19336,0.00879
2017-08-06 16:50:00,225,5.27344,0.13062,0.07031,0
2017-08-06 17:00:00,223.24219,5.33203,0.10986,0.03516,0
2017-08-06 17:10:00,220.78125,5.50781,0.11719,0.01758,-0.00586
2017-08-06 17:20:00,216.91406,5.625,0.09399,0.07031,0.00586
2017-08-06 17:30:00,215.15625,5.74219,0.11475,-0.03516,0.00293
2017-08-06 17:40:00,216.5625,5.68359,0.08057,0.05273,-0.00293
2017-08-06 17:50:00,219.02344,5.80078,0.10254,0.05273,-0.00586
2017-08-06 18:00:00,220.78125,6.15234,0.1294,-0.07031,-0.01465
2017-08-06 18:10:00,214.45313,6.32813,0.09277,-0.01758,0
2017-08-06 18:20:00,222.89063,6.44531,0.09277,-0.14062,-0.00586
2017-08-06 18:30:00,220.78125,6.79688,0.1355,-0.10547,0.01465
2017-08-06 18:40:00,224.64844,6.73828,0.10986,-0.29883,0.01465
2017-08-06 18:50:00,226.40625,6.91406,0.11841,-0.07031,0.01465
2017-08-06 19:00:00,225,6.91406,0.14526,-0.10547,0.00293
2017-08-06 19:10:00,224.64844,6.67969,0.15015,-0.01758,0
2017-08-06 19:20:00,224.64844,6.73828,0.14038,-0.07031,-0.02344
2017-08-06 19:30:00,226.40625,6.97266,0.12329,-0.19336,-0.00293
2017-08-06 19:40:00,222.1875,6.85547,0.12207,-0.01758,-0.00293
2017-08-06 19:50:00,221.13281,6.79688,0.11353,-0.03516,-0.00293
2017-08-06 20:00:00,225,6.73828,0.11597,0.01758,0.00879
2017-08-06 20:10:00,222.1875,7.14844,0.09033,-0.01758,0.00586
2017-08-06 20:20:00,223.94531,7.38281,0.15015,0,0.01172
2017-08-06 20:30:00,219.02344,7.61719,0.11841,0.19336,0.00586
2017-08-06 20:40:00,219.72656,7.79297,0.12085,0,0.00293
2017-08-06 20:50:00,223.59375,7.5,0.10864,0.10547,0.00586
2017-08-06 21:00:00,218.67188,7.61719,0.10986,0.01758,0.00586
2017-08-06 21:10:00,220.07813,7.79297,0.12573,0.1582,0.00879
2017-08-06 21:20:00,219.02344,7.5,0.11108,-0.07031,-0.01172
2017-08-06 21:30:00,219.72656,7.67578,0.15625,-0.07031,-0.00879
2017-08-06 21:40:00,217.26563,7.67578,0.08667,0.03516,0
2017-08-06 21:50:00,215.85938,7.85156,0.14893,0.01758,0.00293
2017-08-06 22:00:00,214.10156,8.73047,0.09277,-0.14062,0.00879
2017-08-06 22:10:00,211.64063,7.91016,0.12451,0.03516,0.00586
2017-08-06 22:20:00,210.9375,8.20313,0.13428,-0.10547,0.01465
2017-08-06 22:30:00,211.99219,7.5,0.15869,0.07031,-0.00879
2017-08-06 22:40:00,209.17969,7.73438,0.13428,0.14062,-0.01758
2017-08-06 22:50:00,210.9375,8.02734,0.15381,0.01758,-0.00293
2017-08-06 23:00:00,214.80469,7.5,0.14771,-0.03516,0.00293
2017-08-06 23:10:00,210.23438,8.14453,0.09033,0.05273,0.02637
2017-08-06 23:20:00,205.66406,8.08594,0.11108,0.14062,0.00879
2017-08-06 23:30:00,210.9375,8.4375,0.11841,-0.07031,-0.01758
2017-08-06 23:40:00,205.66406,8.84766,0.11963,-0.05273,-0.01172
2017-08-06 23:50:00,207.42188,8.78906,0.10742,-0.03516,-0.00293
2017-08-07 00:00:00,208.125,9.31641,0.12695,-0.03516,-0.00586
2017-08-07 00:10:00,206.71875,9.19922,0.13428,0.12305,-0.0293
2017-08-07 00:20:00,208.47656,9.375,0.12817,-0.05273,-0.01172
2017-08-07 00:30:00,211.99219,9.49219,0.16968,0,-0.02344
2017-08-07 00:40:00,211.64063,10.3125,0.11475,-0.07031,0.01172
2017-08-07 00:50:00,211.28906,9.78516,0.17944,0.17578,0.01758
2017-08-07 01:00:00,215.85938,9.66797,0.11841,-0.26367,-0.00293
2017-08-07 01:10:00,212.69531,9.49219,0.13428,0.07031,-0.02637
2017-08-07 01:20:00,215.50781,9.84375,0.10864,-0.38672,0.00293
2017-08-07 01:30:00,216.21094,9.72656,0.16479,0.03516,0.01758
2017-08-07 01:40:00,216.91406,9.43359,0.10864,-0.03516,0.00879
2017-08-07 01:50:00,219.375,9.96094,0.1001,-0.01758,0.00586
2017-08-07 02:00:00,216.5625,9.60938,0.14282,0,0.00879
2017-08-07 02:10:00,216.5625,9.78516,0.09155,0.19336,-0.01758
2017-08-07 02:20:00,217.26563,10.19531,0.09766,0.07031,0.00586
2017-08-07 02:30:00,220.42969,10.19531,0.09521,-0.07031,-0.00879
2017-08-07 02:40:00,221.13281,9.96094,0.09399,0.05273,0.00586
2017-08-07 02:50:00,225,9.78516,0.11719,-0.03516,-0.00586
2017-08-07 03:00:00,227.10938,10.07813,0.10376,-0.12305,0.01465
2017-08-07 03:10:00,221.13281,9.72656,0.10864,0.29883,0.00586
2017-08-07 03:20:00,227.10938,9.55078,0.08545,0,-0.01758
2017-08-07 03:30:00,221.48438,9.84375,0.09155,0.14062,0.00879
2017-08-07 03:40:00,228.51563,8.96484,0.08789,-0.10547,0.00293
2017-08-07 03:50:00,225,9.02344,0.09644,-0.10547,0.00586
2017-08-07 04:00:00,223.59375,8.96484,0.12817,-0.22852,0.00293
2017-08-07 04:10:00,226.05469,9.25781,0.0769,0.01758,0.00586
2017-08-07 04:20:00,218.67188,9.19922,0.11963,-0.05273,0.00879
2017-08-07 04:30:00,217.96875,9.02344,0.12085,-0.07031,0.00879
2017-08-07 04:40:00,217.26563,8.73047,0.08179,-0.05273,-0.00879
2017-08-07 04:50:00,215.85938,8.84766,0.12695,-0.08789,0
2017-08-07 05:00:00,217.26563,8.26172,0.12573,-0.12305,-0.02344
2017-08-07 05:10:00,207.77344,8.73047,0.10742,0,0.00293
2017-08-07 05:20:00,210.9375,8.61328,0.11597,0.10547,0.00293
2017-08-07 05:30:00,218.67188,8.61328,0.15747,0,0.00586
2017-08-07 05:40:00,220.78125,8.4375,0.10864,-0.07031,-0.00293
2017-08-07 05:50:00,219.72656,8.08594,0.11231,0.10547,-0.00879
2017-08-07 06:00:00,215.50781,7.67578,0.15869,0.19336,-0.00879
2017-08-07 06:10:00,214.80469,8.02734,0.1294,-0.03516,0.00879
2017-08-07 06:20:00,217.26563,8.73047,0.14526,0.05273,0.02051
2017-08-07 06:30:00,216.21094,8.37891,0.12085,0.07031,0.00293
2017-08-07 06:40:00,213.04688,8.55469,0.12085,0.21094,0.00293
2017-08-07 06:50:00,215.50781,9.25781,0.1294,0,0
2017-08-07 07:00:00,226.75781,8.78906,0.10864,-0.14062,-0.00879
2017-08-07 07:10:00,225.70313,8.26172,0.13794,-0.05273,-0.02051
2017-08-07 07:20:00,218.32031,8.37891,0.15381,-0.22852,-0.02051
2017-08-07 07:30:00,223.94531,8.55469,0.16724,-0.03516,-0.02637
2017-08-07 07:40:00,220.78125,8.90625,0.11231,-0.07031,-0.00293
2017-08-07 07:50:00,215.15625,8.90625,0.09766,0,0.00293
2017-08-07 08:00:00,214.45313,8.67188,0.10498,0.22852,-0.01172
2017-08-07 08:10:00,218.32031,8.84766,0.11353,0.14062,0.00293
2017-08-07 08:20:00,219.02344,8.96484,0.12817,-0.19336,0
2017-08-07 08:30:00,226.40625,9.08203,0.09644,-0.26367,-0.01758
2017-08-07 08:40:00,215.50781,9.19922,0.12695,-0.03516,0.00586
2017-08-07 08:50:00,216.21094,9.25781,0.11963,0.07031,-0.01758
2017-08-07 09:00:00,215.15625,9.72656,0.14038,0,0.01758
2017-08-07 09:10:00,218.32031,9.60938,0.12207,0.07031,0.0293
2017-08-07 09:20:00,220.42969,9.55078,0.11841,-0.17578,0.00879
2017-08-07 09:30:00,223.59375,9.31641,0.12329,-0.03516,0.00879
2017-08-07 09:40:00,222.1875,9.375,0.11231,0.14062,-0.00879
2017-08-07 09:50:00,219.02344,9.375,0.1416,0.22852,0.00879
2017-08-07 10:00:00,223.59375,9.31641,0.13184,0,0.00879
2017-08-07 10:10:00,221.83594,8.84766,0.10254,0.01758,-0.01465
2017-08-07 10:20:00,230.27344,9.08203,0.12451,-0.01758,0.00879
2017-08-07 10:30:00,226.40625,8.73047,0.13184,0.05273,-0.01172
2017-08-07 10:40:00,230.27344,8.55469,0.11597,-0.19336,-0.01172
2017-08-07 10:50:00,226.40625,8.61328,0.10132,0,-0.00586
2017-08-07 11:00:00,223.94531,8.96484,0.09888,0.05273,-0.00293
2017-08-07 11:10:00,223.94531,8.49609,0.12573,-0.05273,0
2017-08-07 11:20:00,219.72656,8.61328,0.12451,0,-0.00586
2017-08-07 11:30:00,216.5625,8.73047,0.12695,0.12305,0.01172
2017-08-07 11:40:00,221.83594,8.73047,0.11108,0.03516,0.01465
2017-08-07 11:50:00,220.78125,8.4375,0.12817,0.10547,0.00293
2017-08-07 12:00:00,219.72656,8.4375,0.11597,-0.05273,-0.01172
2017-08-07 12:10:00,225,8.49609,0.13306,-0.05273,0.01465
2017-08-07 12:20:00,222.1875,8.32031,0.11108,0.1582,0.00586
2017-08-07 12:30:00,226.05469,8.49609,0.12451,-0.03516,0.00293
2017-08-07 12:40:00,223.24219,8.49609,0.09888,-0.05273,0.01465
2017-08-07 12:50:00,221.13281,7.67578,0.15747,0.07031,0.02051
2017-08-07 13:00:00,223.24219,7.55859,0.15381,0,-0.02051
2017-08-07 13:10:00,223.59375,8.20313,0.12817,-0.21094,0.00879
2017-08-07 13:20:00,226.40625,7.32422,0.17456,-0.19336,-0.01758
2017-08-07 13:30:00,225,7.38281,0.13916,0.12305,0.00293
2017-08-07 13:40:00,226.05469,7.32422,0.13062,-0.07031,0.01172
2017-08-07 13:50:00,224.64844,7.44141,0.11353,0.08789,0.0293
2017-08-07 14:00:00,230.97656,6.91406,0.13184,-0.19336,0.00293
2017-08-07 14:10:00,229.21875,6.73828,0.13916,0.07031,-0.00293
2017-08-07 14:20:00,230.625,6.73828,0.08545,0.08789,-0.01758
2017-08-07 14:30:00,232.73438,6.79688,0.09399,-0.07031,-0.00879
2017-08-07 14:40:00,236.25,6.5625,0.09888,-0.03516,-0.00879
2017-08-07 14:50:00,240.11719,6.73828,0.11841,-0.45703,0.00879
2017-08-07 15:00:00,241.17188,6.44531,0.11108,0.01758,-0.00586
2017-08-07 15:10:00,240.11719,6.62109,0.08911,-0.05273,0.00879
2017-08-07 15:20:00,244.33594,6.67969,0.11841,-0.10547,0
2017-08-07 15:30:00,238.71094,6.03516,0.13428,0.1582,-0.00879
2017-08-07 15:40:00,235.19531,5.68359,0.09766,-0.05273,-0.00879
2017-08-07 15:50:00,231.32813,5.56641,0.1416,0.05273,0.00293
2017-08-07 16:00:00,234.49219,5.15625,0.12207,-0.07031,0.00586
2017-08-07 16:10:00,232.38281,4.92188,0.11841,-0.10547,-0.00293
2017-08-07 16:20:00,230.27344,4.92188,0.12451,0.05273,0
2017-08-07 16:30:00,232.73438,4.16016,0.17456,-0.03516,0
2017-08-07 16:40:00,229.21875,4.27734,0.10498,0.1582,0.00293
2017-08-07 16:50:00,228.16406,3.92578,0.12817,-0.05273,0.00293
2017-08-07 17:00:00,231.32813,3.51563,0.14648,0.05273,-0.00586
2017-08-07 17:10:00,222.53906,3.57422,0.14526,0.1582,-0.00293
2017-08-07 17:20:00,221.13281,3.51563,0.12329,0.26367,0.00586
2017-08-07 17:30:00,226.40625,2.98828,0.16357,0.07031,-0.00293
2017-08-07 17:40:00,233.08594,2.92969,0.17578,0.17578,0
2017-08-07 17:50:00,240.11719,2.57813,0.21118,-0.17578,0.00293
2017-08-07 18:00:00,232.38281,2.28516,0.18555,0.22852,-0.00293
2017-08-07 18:10:00,236.95313,2.28516,0.19287,0.19336,0.00586
2017-08-07 18:20:00,246.79688,1.875,0.26367,0.07031,-0.00586
2017-08-07 18:30:00,237.30469,1.93359,0.27832,-0.17578,0.00586
2017-08-07 18:40:00,232.03125,1.69922,0.25269,0.12305,-0.01465
2017-08-07 18:50:00,222.53906,1.875,0.31494,0.01758,0
2017-08-07 19:00:00,210.23438,1.75781,0.24292,-0.05273,-0.00293
2017-08-07 19:10:00,221.13281,1.75781,0.20386,0.01758,0.00586
2017-08-07 19:20:00,191.25,1.52344,0.26611,0.22852,0.00586
2017-08-07 19:30:00,210.23438,1.23047,0.31372,-0.14062,0
2017-08-07 19:40:00,176.83594,1.11328,0.24658,0,-0.00293
2017-08-07 19:50:00,171.21094,1.17188,0.19409,-0.17578,0
2017-08-07 20:00:00,135,1.11328,0.28931,-0.43945,0
2017-08-07 20:10:00,118.82813,1.34766,0.271,0.61523,-0.00293
2017-08-07 20:20:00,131.13281,1.17188,0.25757,0.14062,-0.00586
2017-08-07 20:30:00,111.44531,1.64063,0.2002,0,0
2017-08-07 20:40:00,105.46875,1.99219,0.2124,0.01758,0
2017-08-07 20:50:00,107.92969,2.28516,0.2124,-0.12305,-0.00586
2017-08-07 21:00:00,101.60156,2.75391,0.10376,0.08789,0
2017-08-07 21:10:00,107.57813,3.16406,0.15747,-0.03516,0.00293
2017-08-07 21:20:00,109.6875,3.57422,0.10132,0.10547,0.00293
2017-08-07 21:30:00,114.25781,3.80859,0.09399,-0.03516,0
2017-08-07 21:40:00,113.90625,3.98438,0.10986,-0.07031,0
2017-08-07 21:50:00,113.90625,4.27734,0.08545,0.03516,0.00586
2017-08-07 22:00:00,116.36719,4.45313,0.09277,-0.01758,-0.00293
2017-08-07 22:10:00,114.60938,4.92188,0.07812,0.05273,0
2017-08-07 22:20:00,117.77344,4.86328,0.09888,-0.08789,-0.00879
2017-08-07 22:30:00,118.47656,5.15625,0.09277,-0.07031,-0.00293
2017-08-07 22:40:00,116.01563,5.68359,0.10986,-0.12305,0.00586
2017-08-07 22:50:00,115.66406,5.68359,0.07324,0,-0.00293
2017-08-07 23:00:00,119.88281,5.91797,0.08423,-0.05273,0
2017-08-07 23:10:00,120.9375,5.85938,0.11597,0.01758,0
2017-08-07 23:20:00,121.64063,5.68359,0.12085,-0.03516,0
2017-08-07 23:30:00,124.10156,6.09375,0.12207,-0.01758,-0.00293
2017-08-07 23:40:00,131.83594,5.91797,0.12451,0.12305,-0.00293
2017-08-07 23:50:00,137.46094,4.98047,0.1709,-0.33398,-0.01172
2017-08-08 00:00:00,125.85938,5.625,0.13794,-0.12305,0.00293
2017-08-08 00:10:00,128.32031,5.50781,0.16235,-0.10547,0.00293
2017-08-08 00:20:00,127.26563,5.68359,0.16235,-0.12305,0.00879
2017-08-08 00:30:00,125.15625,6.03516,0.13672,0.10547,0.00586
2017-08-08 00:40:00,120.58594,5.97656,0.15991,-0.05273,0.00586
2017-08-08 00:50:00,115.3125,6.85547,0.12085,0.01758,0.00879
2017-08-08 01:00:00,117.07031,6.73828,0.15747,0.17578,-0.02637
2017-08-08 01:10:00,113.90625,7.14844,0.14038,-0.01758,0.00293
2017-08-08 01:20:00,114.25781,7.32422,0.10986,-0.24609,0.00293
2017-08-08 01:30:00,107.22656,8.02734,0.12451,0.07031,0.01172
2017-08-08 01:40:00,103.00781,7.67578,0.20264,0.14062,-0.00879
2017-08-08 01:50:00,107.92969,7.96875,0.15503,0.05274,-0.00879
2017-08-08 02:00:00,104.76563,8.14453,0.15503,0.10547,-0.01758
2017-08-08 02:10:00,103.71094,8.08594,0.11719,0.07031,0.00879
2017-08-08 02:20:00,108.98438,8.26172,0.10986,0.08789,0.00879
2017-08-08 02:30:00,111.79688,8.26172,0.14526,0.08789,-0.00586
2017-08-08 02:40:00,106.875,7.5,0.17334,0.10547,-0.03223
2017-08-08 02:50:00,110.03906,8.37891,0.12573,-0.10547,0
2017-08-08 03:00:00,106.52344,7.67578,0.12573,0.01758,-0.00586
2017-08-08 03:10:00,98.08594,7.67578,0.16113,0.29883,0.01758
2017-08-08 03:20:00,99.84375,7.08984,0.18066,-0.1582,0.00879
2017-08-08 03:30:00,101.60156,7.5,0.13916,-0.17578,0.01758
2017-08-08 03:40:00,100.89844,7.20703,0.10498,-0.03516,0.00293
2017-08-08 03:50:00,102.65625,7.14844,0.13062,-0.05274,0.01172
2017-08-08 04:00:00,92.8125,7.26563,0.13306,0.19336,0.01172
2017-08-08 04:10:00,95.27344,7.73438,0.13794,-0.01758,0.02344
2017-08-08 04:20:00,90.35156,7.44141,0.11841,0.01758,0.00586
2017-08-08 04:30:00,85.78125,7.55859,0.11841,0.07031,0.00293
2017-08-08 04:40:00,82.61719,7.85156,0.13306,0.17578,0.02051
2017-08-08 04:50:00,85.78125,7.85156,0.13184,-0.03516,0.01465
2017-08-08 05:00:00,84.02344,7.67578,0.15259,-0.01758,0.01172
2017-08-08 05:10:00,80.50781,7.61719,0.12817,0.05274,-0.00586
2017-08-08 05:20:00,78.04688,7.61719,0.11719,0.12305,0.00879
2017-08-08 05:30:00,80.50781,7.38281,0.13184,-0.14062,0.00293
2017-08-08 05:40:00,76.99219,7.14844,0.1062,0.08789,-0.01172
2017-08-08 05:50:00,79.45313,6.67969,0.15137,-0.05273,0.00293
2017-08-08 06:00:00,74.53125,6.5625,0.09277,-0.01758,0.00879
2017-08-08 06:10:00,72.77344,6.5625,0.15625,0.08789,-0.02344
2017-08-08 06:20:00,67.14844,6.44531,0.15137,-0.07031,0.00879
2017-08-08 06:30:00,61.875,6.91406,0.11231,-0.03516,0.01465
2017-08-08 06:40:00,65.39063,6.62109,0.11353,-0.01758,-0.00293
2017-08-08 06:50:00,60.82031,6.26953,0.15869,0.05274,0
2017-08-08 07:00:00,58.71094,6.32813,0.15381,-0.1582,0
2017-08-08 07:10:00,58.35938,6.26953,0.13184,-0.21094,0.00293
2017-08-08 07:20:00,54.84375,6.09375,0.09766,0.05274,0.00879
2017-08-08 07:30:00,54.84375,5.97656,0.11475,0.01758,-0.01172
2017-08-08 07:40:00,50.97656,6.32813,0.14404,0.03516,-0.01758
2017-08-08 07:50:00,52.73438,6.67969,0.15137,0.01758,0.00879
2017-08-08 08:00:00,51.32813,7.14844,0.15747,0.08789,-0.01465
2017-08-08 08:10:00,44.64844,7.55859,0.14526,0.10547,-0.00586
2017-08-08 08:20:00,45.35156,7.5,0.11597,0.1582,-0.00586
2017-08-08 08:30:00,44.29688,7.38281,0.12451,-0.12305,0.00293
2017-08-08 08:40:00,40.07813,7.08984,0.13916,0.03516,0.01758
2017-08-08 08:50:00,38.67188,6.85547,0.14771,-0.12305,-0.02051
2017-08-08 09:00:00,32.69531,7.20703,0.16113,0,0.00293
